"id_employe","nom","prenom","poste","departement_id","nom_departement","date_embauche","date_depart","statut_au_2026_08_01","salaire","anciennete_annees","cohorte_embauche","score_moyen_total","score_moyen_3_derniers_trimestres","categorie_performance","derniere_evaluation"
"1328","Nom_1328","Prenom_1328","Developpeur","10","Direction Générale","2020-08-01","","Активен","4531","6","2020","69,67","82","Высокая","2024-10-01"
"570","Nom_570","Prenom_570","Analyste","6","Ventes","2020-08-03","","Активен","4472","5,99","2020","73,67","65,33","Средняя","2024-10-01"
"348","Nom_348","Prenom_348","Analyste","9","Juridique","2020-08-09","","Активен","4766","5,98","2020","75,33","80,67","Высокая","2024-10-01"
"1277","Nom_1277","Prenom_1277","Analyste","6","Ventes","2020-08-10","","Активен","2673","5,97","2020","72,92","75,67","Средняя","2024-10-01"
"757","Nom_757","Prenom_757","Finance","8","Opérations","2020-08-10","","Активен","924","5,97","2020","72","86","Высокая","2024-10-01"
"705","Nom_705","Prenom_705","Finance","7","Service Client","2020-08-18","","Активен","3645","5,95","2020","68,25","68,67","Средняя","2024-10-01"
"1353","Nom_1353","Prenom_1353","Developpeur","1","Ressources Humaines","2020-08-20","","Активен","3276","5,95","2020","78,67","80,67","Высокая","2024-10-01"
"55","Nom_55","Prenom_55","Manager","5","Marketing","2020-08-23","","Активен","1967","5,94","2020","70,67","74","Средняя","2024-10-01"
"1300","Nom_1300","Prenom_1300","Finance","7","Service Client","2020-08-23","","Активен","3641","5,94","2020","80,75","89,67","Высокая","2024-10-01"
"657","Nom_657","Prenom_657","Analyste","10","Direction Générale","2020-08-27","","Активен","4901","5,93","2020","72,58","76,33","Средняя","2024-10-01"
"1418","Nom_1418","Prenom_1418","Manager","2","Finance","2020-08-26","","Активен","1587","5,93","2020","72,83","79,67","Средняя","2024-10-01"
"1067","Nom_1067","Prenom_1067","Analyste","3","Informatique","2020-08-26","","Активен","1877","5,93","2020","69,92","79","Средняя","2024-10-01"
"287","Nom_287","Prenom_287","RH","6","Ventes","2020-08-31","","Активен","1604","5,92","2020","82,5","78,33","Средняя","2024-10-01"
"431","Nom_431","Prenom_431","RH","3","Informatique","2020-08-29","","Активен","4358","5,92","2020","69,08","54,33","Низкая","2024-10-01"
"153","Nom_153","Prenom_153","RH","10","Direction Générale","2020-09-04","","Активен","1754","5,91","2020","66,58","58","Низкая","2024-10-01"
"1167","Nom_1167","Prenom_1167","Developpeur","9","Juridique","2020-09-04","","Активен","2390","5,91","2020","76,17","85,67","Высокая","2024-10-01"
"1307","Nom_1307","Prenom_1307","Finance","3","Informatique","2020-09-07","","Активен","4214","5,9","2020","74,92","68","Средняя","2024-10-01"
"663","Nom_663","Prenom_663","Developpeur","2","Finance","2020-09-08","","Активен","3418","5,89","2020","71,58","70,67","Средняя","2024-10-01"
"987","Nom_987","Prenom_987","RH","10","Direction Générale","2020-09-15","","Активен","3375","5,88","2020","69,33","55,67","Низкая","2024-10-01"
"322","Nom_322","Prenom_322","Developpeur","9","Juridique","2020-09-15","","Активен","4945","5,88","2020","78,5","77,67","Средняя","2024-10-01"
"1185","Nom_1185","Prenom_1185","Analyste","4","Data & Analytics","2020-09-15","","Активен","1724","5,88","2020","78","70","Средняя","2024-10-01"
"452","Nom_452","Prenom_452","RH","5","Marketing","2020-09-17","","Активен","2320","5,87","2020","68,75","64,67","Средняя","2024-10-01"
"1378","Nom_1378","Prenom_1378","Manager","4","Data & Analytics","2020-09-18","","Активен","1991","5,87","2020","78,92","73,33","Средняя","2024-10-01"
"1099","Nom_1099","Prenom_1099","Finance","6","Ventes","2020-09-16","","Активен","2083","5,87","2020","68,92","84,33","Высокая","2024-10-01"
"347","Nom_347","Prenom_347","Manager","1","Ressources Humaines","2020-09-19","","Активен","2679","5,86","2020","67,33","68","Средняя","2024-10-01"
"217","Nom_217","Prenom_217","Analyste","8","Opérations","2020-09-19","","Активен","3650","5,86","2020","79,58","82","Высокая","2024-10-01"
"749","Nom_749","Prenom_749","Finance","8","Opérations","2020-09-25","","Активен","3610","5,85","2020","65,75","73,33","Средняя","2024-10-01"
"216","Nom_216","Prenom_216","Finance","8","Opérations","2020-09-24","","Активен","3628","5,85","2020","69,83","74,33","Средняя","2024-10-01"
"554","Nom_554","Prenom_554","Developpeur","6","Ventes","2020-09-25","","Активен","2105","5,85","2020","84,08","87,67","Высокая","2024-10-01"
"773","Nom_773","Prenom_773","Analyste","3","Informatique","2020-09-25","","Активен","4226","5,85","2020","72,58","73,67","Средняя","2024-10-01"
"534","Nom_534","Prenom_534","Developpeur","2","Finance","2020-09-27","","Активен","3547","5,84","2020","79,08","74,33","Средняя","2024-10-01"
"1104","Nom_1104","Prenom_1104","Developpeur","7","Service Client","2020-09-30","","Активен","3139","5,83","2020","71,42","77","Средняя","2024-10-01"
"380","Nom_380","Prenom_380","Analyste","4","Data & Analytics","2020-10-01","","Активен","4602","5,83","2020","84","85,33","Высокая","2024-10-01"
"1466","Nom_1466","Prenom_1466","Analyste","10","Direction Générale","2020-10-01","","Активен","1487","5,83","2020","79,5","94","Высокая","2024-10-01"
"311","Nom_311","Prenom_311","Developpeur","6","Ventes","2020-10-02","","Активен","1684","5,83","2020","72,17","79","Средняя","2024-10-01"
"254","Nom_254","Prenom_254","Finance","2","Finance","2020-10-03","","Активен","3761","5,83","2020","75,08","67,67","Средняя","2024-10-01"
"155","Nom_155","Prenom_155","Manager","5","Marketing","2020-10-04","","Активен","2429","5,82","2020","74,17","68,67","Средняя","2024-10-01"
"1073","Nom_1073","Prenom_1073","Manager","5","Marketing","2020-10-06","","Активен","3810","5,82","2020","65,92","69,67","Средняя","2024-10-01"
"198","Nom_198","Prenom_198","Manager","9","Juridique","2020-10-07","","Активен","2903","5,82","2020","72,25","73,33","Средняя","2024-10-01"
"119","Nom_119","Prenom_119","Manager","5","Marketing","2020-10-09","","Активен","2303","5,81","2020","76,08","83,67","Высокая","2024-10-01"
"49","Nom_49","Prenom_49","Finance","10","Direction Générale","2020-10-08","","Активен","2576","5,81","2020","73,5","77,33","Средняя","2024-10-01"
"225","Nom_225","Prenom_225","Developpeur","3","Informatique","2020-10-10","","Активен","3309","5,81","2020","81,42","89,67","Высокая","2024-10-01"
"806","Nom_806","Prenom_806","Analyste","4","Data & Analytics","2020-10-14","","Активен","1319","5,8","2020","67,83","67,67","Средняя","2024-10-01"
"484","Nom_484","Prenom_484","RH","10","Direction Générale","2020-10-15","","Активен","2606","5,79","2020","69","68,33","Средняя","2024-10-01"
"860","Nom_860","Prenom_860","Developpeur","5","Marketing","2020-10-17","","Активен","3325","5,79","2020","76,17","65","Средняя","2024-10-01"
"531","Nom_531","Prenom_531","Analyste","3","Informatique","2020-10-17","","Активен","4159","5,79","2020","67,42","69,33","Средняя","2024-10-01"
"538","Nom_538","Prenom_538","Analyste","8","Opérations","2020-10-18","","Активен","3663","5,79","2020","74,33","71,67","Средняя","2024-10-01"
"755","Nom_755","Prenom_755","Finance","5","Marketing","2020-10-19","","Активен","2614","5,78","2020","66,42","53,33","Низкая","2024-10-01"
"409","Nom_409","Prenom_409","Finance","6","Ventes","2020-10-20","","Активен","1019","5,78","2020","66,17","62","Средняя","2024-10-01"
"295","Nom_295","Prenom_295","Manager","4","Data & Analytics","2020-10-21","","Активен","3187","5,78","2020","66,83","66,33","Средняя","2024-10-01"
"231","Nom_231","Prenom_231","RH","9","Juridique","2020-10-25","","Активен","2058","5,77","2020","69,42","81","Высокая","2024-10-01"
"1483","Nom_1483","Prenom_1483","Finance","6","Ventes","2020-10-23","","Активен","1263","5,77","2020","78,92","73","Средняя","2024-10-01"
"1473","Nom_1473","Prenom_1473","Manager","4","Data & Analytics","2020-10-25","","Активен","4768","5,77","2020","75,92","76,67","Средняя","2024-10-01"
"1444","Nom_1444","Prenom_1444","Analyste","6","Ventes","2020-10-22","","Активен","1967","5,77","2020","74,5","80","Высокая","2024-10-01"
"1180","Nom_1180","Prenom_1180","Analyste","7","Service Client","2020-10-23","","Активен","2153","5,77","2020","74,25","79,67","Средняя","2024-10-01"
"1114","Nom_1114","Prenom_1114","RH","3","Informatique","2020-10-27","","Активен","4857","5,76","2020","74,33","58,67","Низкая","2024-10-01"
"1484","Nom_1484","Prenom_1484","Developpeur","3","Informatique","2020-10-27","","Активен","1766","5,76","2020","73,5","63,67","Средняя","2024-10-01"
"1057","Nom_1057","Prenom_1057","Developpeur","5","Marketing","2020-10-28","","Активен","1898","5,76","2020","77,17","82","Высокая","2024-10-01"
"1317","Nom_1317","Prenom_1317","Analyste","9","Juridique","2020-10-26","","Активен","3959","5,76","2020","72,83","71,67","Средняя","2024-10-01"
"871","Nom_871","Prenom_871","Developpeur","8","Opérations","2020-10-29","","Активен","943","5,75","2020","77","65,67","Средняя","2024-10-01"
"974","Nom_974","Prenom_974","Finance","4","Data & Analytics","2020-11-04","","Активен","4780","5,74","2020","71","74","Средняя","2024-10-01"
"1059","Nom_1059","Prenom_1059","Developpeur","4","Data & Analytics","2020-11-02","","Активен","3370","5,74","2020","70,42","73,67","Средняя","2024-10-01"
"949","Nom_949","Prenom_949","Manager","9","Juridique","2020-11-07","","Активен","3975","5,73","2020","74,92","56,33","Низкая","2024-10-01"
"876","Nom_876","Prenom_876","Developpeur","9","Juridique","2020-11-06","","Активен","2976","5,73","2020","74,67","64","Средняя","2024-10-01"
"194","Nom_194","Prenom_194","Developpeur","4","Data & Analytics","2020-11-12","","Активен","2637","5,72","2020","77,25","93,67","Высокая","2024-10-01"
"1068","Nom_1068","Prenom_1068","RH","7","Service Client","2020-11-12","","Активен","3629","5,72","2020","77,92","77,67","Средняя","2024-10-01"
"506","Nom_506","Prenom_506","Finance","5","Marketing","2020-11-12","","Активен","1298","5,72","2020","76,58","87,33","Высокая","2024-10-01"
"450","Nom_450","Prenom_450","RH","2","Finance","2020-11-16","","Активен","1934","5,71","2020","78,5","82,33","Высокая","2024-10-01"
"1407","Nom_1407","Prenom_1407","Manager","6","Ventes","2020-11-13","","Активен","2438","5,71","2020","70,25","73","Средняя","2024-10-01"
"478","Nom_478","Prenom_478","RH","8","Opérations","2020-11-15","","Активен","3872","5,71","2020","74,92","86,33","Высокая","2024-10-01"
"230","Nom_230","Prenom_230","RH","7","Service Client","2020-11-14","","Активен","4639","5,71","2020","82,17","85,33","Высокая","2024-10-01"
"148","Nom_148","Prenom_148","Manager","6","Ventes","2020-11-14","","Активен","4140","5,71","2020","79,75","80","Высокая","2024-10-01"
"833","Nom_833","Prenom_833","Finance","9","Juridique","2020-11-15","","Активен","2881","5,71","2020","78,75","76,33","Средняя","2024-10-01"
"1492","Nom_1492","Prenom_1492","Finance","7","Service Client","2020-11-19","","Активен","4610","5,7","2020","69,58","67,33","Средняя","2024-10-01"
"382","Nom_382","Prenom_382","RH","5","Marketing","2020-11-18","","Активен","1246","5,7","2020","66,33","69,33","Средняя","2024-10-01"
"931","Nom_931","Prenom_931","Manager","6","Ventes","2020-11-19","","Активен","4777","5,7","2020","81,33","78","Средняя","2024-10-01"
"40","Nom_40","Prenom_40","Manager","8","Opérations","2020-11-17","","Активен","3407","5,7","2020","67,92","73,67","Средняя","2024-10-01"
"635","Nom_635","Prenom_635","Developpeur","9","Juridique","2020-11-21","","Активен","4917","5,69","2020","68,58","61","Средняя","2024-10-01"
"1169","Nom_1169","Prenom_1169","RH","2","Finance","2020-11-22","","Активен","2235","5,69","2020","75,25","69","Средняя","2024-10-01"
"630","Nom_630","Prenom_630","RH","1","Ressources Humaines","2020-11-20","","Активен","3232","5,69","2020","71,08","71,67","Средняя","2024-10-01"
"1249","Nom_1249","Prenom_1249","RH","2","Finance","2020-11-20","","Активен","1703","5,69","2020","81,33","82,33","Высокая","2024-10-01"
"580","Nom_580","Prenom_580","Developpeur","2","Finance","2020-11-27","","Активен","3725","5,68","2020","72,75","63,67","Средняя","2024-10-01"
"251","Nom_251","Prenom_251","Developpeur","4","Data & Analytics","2020-11-29","","Активен","4339","5,67","2020","67,67","72","Средняя","2024-10-01"
"879","Nom_879","Prenom_879","RH","7","Service Client","2020-11-28","","Активен","2851","5,67","2020","75,92","81,33","Высокая","2024-10-01"
"709","Nom_709","Prenom_709","Analyste","2","Finance","2020-11-29","","Активен","3580","5,67","2020","74,58","86","Высокая","2024-10-01"
"433","Nom_433","Prenom_433","Developpeur","9","Juridique","2020-11-30","","Активен","3486","5,67","2020","75,58","74","Средняя","2024-10-01"
"35","Nom_35","Prenom_35","Manager","2","Finance","2020-11-30","","Активен","3777","5,67","2020","73,75","79","Средняя","2024-10-01"
"83","Nom_83","Prenom_83","Developpeur","8","Opérations","2020-12-03","","Активен","3365","5,66","2020","71,25","85","Высокая","2024-10-01"
"568","Nom_568","Prenom_568","Developpeur","10","Direction Générale","2020-12-04","","Активен","928","5,66","2020","76,75","77,67","Средняя","2024-10-01"
"906","Nom_906","Prenom_906","Developpeur","1","Ressources Humaines","2020-12-09","","Активен","1815","5,64","2020","77,42","71,67","Средняя","2024-10-01"
"1390","Nom_1390","Prenom_1390","Analyste","10","Direction Générale","2020-12-12","","Активен","3372","5,63","2020","80,17","83,33","Высокая","2024-10-01"
"950","Nom_950","Prenom_950","RH","2","Finance","2020-12-14","","Активен","4614","5,63","2020","80,17","93","Высокая","2024-10-01"
"1220","Nom_1220","Prenom_1220","RH","6","Ventes","2020-12-15","","Активен","3799","5,63","2020","77,83","86,33","Высокая","2024-10-01"
"1136","Nom_1136","Prenom_1136","Finance","10","Direction Générale","2020-12-14","","Активен","954","5,63","2020","81,08","71","Средняя","2024-10-01"
"800","Nom_800","Prenom_800","Finance","6","Ventes","2020-12-14","","Активен","2589","5,63","2020","74,42","68,33","Средняя","2024-10-01"
"1102","Nom_1102","Prenom_1102","Developpeur","10","Direction Générale","2020-12-19","","Активен","1719","5,62","2020","72,25","72,67","Средняя","2024-10-01"
"960","Nom_960","Prenom_960","Manager","3","Informatique","2020-12-17","","Активен","1409","5,62","2020","78,75","82","Высокая","2024-10-01"
"720","Nom_720","Prenom_720","Finance","7","Service Client","2020-12-18","","Активен","3766","5,62","2020","78,67","63","Средняя","2024-10-01"
"101","Nom_101","Prenom_101","Finance","2","Finance","2020-12-20","","Активен","4935","5,61","2020","66,83","73,67","Средняя","2024-10-01"
"1106","Nom_1106","Prenom_1106","Developpeur","6","Ventes","2020-12-26","","Активен","2669","5,6","2020","71,75","72,33","Средняя","2024-10-01"
"1232","Nom_1232","Prenom_1232","RH","3","Informatique","2020-12-24","","Активен","2250","5,6","2020","65,42","77,33","Средняя","2024-10-01"
"1291","Nom_1291","Prenom_1291","Developpeur","2","Finance","2020-12-25","","Активен","1819","5,6","2020","77,5","66","Средняя","2024-10-01"
"706","Nom_706","Prenom_706","Finance","2","Finance","2020-12-29","","Активен","2281","5,59","2020","67,5","61,33","Средняя","2024-10-01"
"653","Nom_653","Prenom_653","Manager","8","Opérations","2020-12-27","","Активен","2068","5,59","2020","73,75","76,67","Средняя","2024-10-01"
"266","Nom_266","Prenom_266","RH","4","Data & Analytics","2020-12-30","","Активен","2674","5,59","2020","78,83","87,33","Высокая","2024-10-01"
"85","Nom_85","Prenom_85","Analyste","9","Juridique","2020-12-30","","Активен","3598","5,59","2020","76,17","84,33","Высокая","2024-10-01"
"492","Nom_492","Prenom_492","RH","5","Marketing","2020-12-27","","Активен","3913","5,59","2020","74,17","70","Средняя","2024-10-01"
"753","Nom_753","Prenom_753","RH","5","Marketing","2021-01-02","","Активен","1024","5,58","2021","72,92","76,33","Средняя","2024-10-01"
"895","Nom_895","Prenom_895","Finance","10","Direction Générale","2021-01-01","","Активен","811","5,58","2021","77","65","Средняя","2024-10-01"
"883","Nom_883","Prenom_883","Developpeur","8","Opérations","2021-01-01","","Активен","1707","5,58","2021","72,17","79,67","Средняя","2024-10-01"
"865","Nom_865","Prenom_865","Manager","9","Juridique","2021-01-05","","Активен","2430","5,57","2021","73,67","76,67","Средняя","2024-10-01"
"886","Nom_886","Prenom_886","RH","5","Marketing","2021-01-09","","Активен","4842","5,56","2021","73,42","77","Средняя","2024-10-01"
"545","Nom_545","Prenom_545","RH","5","Marketing","2021-01-10","","Активен","983","5,56","2021","71,5","71,67","Средняя","2024-10-01"
"682","Nom_682","Prenom_682","Analyste","9","Juridique","2021-01-08","","Активен","4837","5,56","2021","71,08","73,33","Средняя","2024-10-01"
"1130","Nom_1130","Prenom_1130","RH","5","Marketing","2021-01-08","","Активен","1924","5,56","2021","79,5","87,33","Высокая","2024-10-01"
"173","Nom_173","Prenom_173","Finance","3","Informatique","2021-01-12","","Активен","1722","5,55","2021","72,58","83,67","Высокая","2024-10-01"
"1163","Nom_1163","Prenom_1163","RH","1","Ressources Humaines","2021-01-17","","Активен","2249","5,54","2021","75,67","69,67","Средняя","2024-10-01"
"27","Nom_27","Prenom_27","Developpeur","10","Direction Générale","2021-01-17","","Активен","3805","5,54","2021","72,92","62,33","Средняя","2024-10-01"
"1123","Nom_1123","Prenom_1123","RH","3","Informatique","2021-01-19","","Активен","2681","5,53","2021","78,08","83,33","Высокая","2024-10-01"
"388","Nom_388","Prenom_388","Manager","10","Direction Générale","2021-01-19","","Активен","3759","5,53","2021","70,17","68,33","Средняя","2024-10-01"
"182","Nom_182","Prenom_182","RH","7","Service Client","2021-01-18","","Активен","2163","5,53","2021","74,58","58,33","Низкая","2024-10-01"
"756","Nom_756","Prenom_756","Analyste","1","Ressources Humaines","2021-01-20","","Активен","1906","5,53","2021","78,25","63,33","Средняя","2024-10-01"
"651","Nom_651","Prenom_651","Finance","6","Ventes","2021-01-23","","Активен","2576","5,52","2021","69,67","67,67","Средняя","2024-10-01"
"285","Nom_285","Prenom_285","Analyste","10","Direction Générale","2021-01-21","","Активен","3820","5,52","2021","73,08","72,67","Средняя","2024-10-01"
"1379","Nom_1379","Prenom_1379","Analyste","1","Ressources Humaines","2021-01-24","","Активен","3468","5,52","2021","74,25","81","Высокая","2024-10-01"
"1018","Nom_1018","Prenom_1018","Finance","2","Finance","2021-01-28","","Активен","1657","5,51","2021","78,92","83","Высокая","2024-10-01"
"469","Nom_469","Prenom_469","Finance","2","Finance","2021-01-28","","Активен","2447","5,51","2021","72,67","78","Средняя","2024-10-01"
"1195","Nom_1195","Prenom_1195","RH","2","Finance","2021-01-28","","Активен","4018","5,51","2021","73,58","63,67","Средняя","2024-10-01"
"1043","Nom_1043","Prenom_1043","RH","4","Data & Analytics","2021-01-30","","Активен","4195","5,5","2021","70,17","74,67","Средняя","2024-10-01"
"676","Nom_676","Prenom_676","Analyste","9","Juridique","2021-01-30","","Активен","2891","5,5","2021","77,25","74,33","Средняя","2024-10-01"
"611","Nom_611","Prenom_611","Manager","9","Juridique","2021-01-31","","Активен","1159","5,5","2021","67,42","62,33","Средняя","2024-10-01"
"1000","Nom_1000","Prenom_1000","RH","8","Opérations","2021-02-02","","Активен","4544","5,49","2021","74,25","64,33","Средняя","2024-10-01"
"296","Nom_296","Prenom_296","Finance","7","Service Client","2021-02-02","","Активен","1741","5,49","2021","74,58","79","Средняя","2024-10-01"
"842","Nom_842","Prenom_842","Manager","8","Opérations","2021-02-02","","Активен","947","5,49","2021","73,67","65","Средняя","2024-10-01"
"1470","Nom_1470","Prenom_1470","RH","7","Service Client","2021-02-01","","Активен","3983","5,49","2021","75,42","64,67","Средняя","2024-10-01"
"108","Nom_108","Prenom_108","Developpeur","5","Marketing","2021-02-02","","Активен","1885","5,49","2021","71,92","69,33","Средняя","2024-10-01"
"985","Nom_985","Prenom_985","Manager","5","Marketing","2021-02-01","","Активен","2167","5,49","2021","64,08","68","Средняя","2024-10-01"
"615","Nom_615","Prenom_615","Manager","9","Juridique","2021-02-07","","Активен","2425","5,48","2021","71,5","75","Средняя","2024-10-01"
"13","Nom_13","Prenom_13","Manager","1","Ressources Humaines","2021-02-08","","Активен","3867","5,48","2021","82,5","82","Высокая","2024-10-01"
"988","Nom_988","Prenom_988","RH","8","Opérations","2021-02-05","","Активен","4403","5,48","2021","82,67","73,33","Средняя","2024-10-01"
"277","Nom_277","Prenom_277","RH","8","Opérations","2021-02-05","","Активен","1174","5,48","2021","77,08","77,33","Средняя","2024-10-01"
"977","Nom_977","Prenom_977","RH","6","Ventes","2021-02-09","","Активен","2334","5,47","2021","71,25","73,67","Средняя","2024-10-01"
"944","Nom_944","Prenom_944","Manager","3","Informatique","2021-02-09","","Активен","994","5,47","2021","78,17","90","Высокая","2024-10-01"
"70","Nom_70","Prenom_70","RH","4","Data & Analytics","2021-02-14","","Активен","1458","5,46","2021","72,25","72,33","Средняя","2024-10-01"
"656","Nom_656","Prenom_656","Finance","2","Finance","2021-02-14","","Активен","1883","5,46","2021","76,17","72,67","Средняя","2024-10-01"
"522","Nom_522","Prenom_522","RH","5","Marketing","2021-02-12","","Активен","1851","5,46","2021","71,58","70,67","Средняя","2024-10-01"
"1264","Nom_1264","Prenom_1264","RH","6","Ventes","2021-02-15","","Активен","1294","5,46","2021","67,08","56","Низкая","2024-10-01"
"59","Nom_59","Prenom_59","Finance","8","Opérations","2021-02-15","","Активен","2647","5,46","2021","73,75","66","Средняя","2024-10-01"
"1428","Nom_1428","Prenom_1428","Manager","6","Ventes","2021-02-17","","Активен","3970","5,45","2021","69,67","66,33","Средняя","2024-10-01"
"138","Nom_138","Prenom_138","RH","6","Ventes","2021-02-18","","Активен","3746","5,45","2021","76,67","61,33","Средняя","2024-10-01"
"866","Nom_866","Prenom_866","Finance","8","Opérations","2021-02-22","","Активен","1087","5,44","2021","80,25","85,67","Высокая","2024-10-01"
"1263","Nom_1263","Prenom_1263","Manager","3","Informatique","2021-02-23","","Активен","2654","5,43","2021","73,5","71,67","Средняя","2024-10-01"
"1029","Nom_1029","Prenom_1029","Analyste","4","Data & Analytics","2021-02-23","","Активен","3653","5,43","2021","75,58","89,33","Высокая","2024-10-01"
"461","Nom_461","Prenom_461","Developpeur","10","Direction Générale","2021-02-23","","Активен","4157","5,43","2021","75,17","86,33","Высокая","2024-10-01"
"548","Nom_548","Prenom_548","RH","4","Data & Analytics","2021-03-01","","Активен","3596","5,42","2021","70,92","74,33","Средняя","2024-10-01"
"571","Nom_571","Prenom_571","Manager","7","Service Client","2021-02-28","","Активен","2401","5,42","2021","79,58","76,67","Средняя","2024-10-01"
"620","Nom_620","Prenom_620","Finance","10","Direction Générale","2021-03-02","","Активен","3304","5,42","2021","71,17","78,67","Средняя","2024-10-01"
"106","Nom_106","Prenom_106","RH","7","Service Client","2021-03-02","","Активен","4106","5,42","2021","72,5","80,67","Высокая","2024-10-01"
"1082","Nom_1082","Prenom_1082","Analyste","10","Direction Générale","2021-03-04","","Активен","3958","5,41","2021","69,25","61,33","Средняя","2024-10-01"
"930","Nom_930","Prenom_930","Finance","6","Ventes","2021-03-05","","Активен","3764","5,41","2021","75,58","73,67","Средняя","2024-10-01"
"163","Nom_163","Prenom_163","Developpeur","9","Juridique","2021-03-05","","Активен","4049","5,41","2021","73","84,67","Высокая","2024-10-01"
"772","Nom_772","Prenom_772","RH","9","Juridique","2021-03-05","","Активен","2157","5,41","2021","74,42","69","Средняя","2024-10-01"
"1381","Nom_1381","Prenom_1381","Finance","5","Marketing","2021-03-04","","Активен","4080","5,41","2021","68,58","68,33","Средняя","2024-10-01"
"400","Nom_400","Prenom_400","Analyste","6","Ventes","2021-03-08","","Активен","1069","5,4","2021","75,33","73,67","Средняя","2024-10-01"
"910","Nom_910","Prenom_910","Developpeur","6","Ventes","2021-03-08","","Активен","3150","5,4","2021","72,17","69","Средняя","2024-10-01"
"1289","Nom_1289","Prenom_1289","Finance","3","Informatique","2021-03-08","","Активен","4716","5,4","2021","72,25","77","Средняя","2024-10-01"
"1023","Nom_1023","Prenom_1023","Developpeur","4","Data & Analytics","2021-03-07","","Активен","1723","5,4","2021","67,92","63","Средняя","2024-10-01"
"199","Nom_199","Prenom_199","Finance","3","Informatique","2021-03-06","","Активен","1165","5,4","2021","75,92","75","Средняя","2024-10-01"
"1005","Nom_1005","Prenom_1005","Finance","9","Juridique","2021-03-08","","Активен","4885","5,4","2021","75,92","79,33","Средняя","2024-10-01"
"557","Nom_557","Prenom_557","Analyste","7","Service Client","2021-03-12","","Активен","1828","5,39","2021","81,92","84,33","Высокая","2024-10-01"
"371","Nom_371","Prenom_371","Finance","7","Service Client","2021-03-11","","Активен","1329","5,39","2021","77,58","70","Средняя","2024-10-01"
"608","Nom_608","Prenom_608","RH","10","Direction Générale","2021-03-12","","Активен","4068","5,39","2021","68,58","62,67","Средняя","2024-10-01"
"1359","Nom_1359","Prenom_1359","Developpeur","4","Data & Analytics","2021-03-16","","Активен","3688","5,38","2021","73,67","81","Высокая","2024-10-01"
"146","Nom_146","Prenom_146","Analyste","8","Opérations","2021-03-15","","Активен","2505","5,38","2021","77,17","81","Высокая","2024-10-01"
"17","Nom_17","Prenom_17","Analyste","9","Juridique","2021-03-16","","Активен","4411","5,38","2021","81,25","77","Средняя","2024-10-01"
"1129","Nom_1129","Prenom_1129","Finance","6","Ventes","2021-03-16","","Активен","818","5,38","2021","76,25","78,67","Средняя","2024-10-01"
"1002","Nom_1002","Prenom_1002","Finance","2","Finance","2021-03-16","","Активен","2444","5,38","2021","68,17","72,67","Средняя","2024-10-01"
"1096","Nom_1096","Prenom_1096","RH","9","Juridique","2021-03-14","","Активен","1443","5,38","2021","70,17","62,33","Средняя","2024-10-01"
"834","Nom_834","Prenom_834","Developpeur","4","Data & Analytics","2020-11-02","2026-03-17","Уволен","4298","5,37","2020","75,33","76","Средняя","2024-10-01"
"1143","Nom_1143","Prenom_1143","Developpeur","9","Juridique","2021-03-22","","Активен","2364","5,36","2021","67,58","54,67","Низкая","2024-10-01"
"1431","Nom_1431","Prenom_1431","Finance","4","Data & Analytics","2021-03-24","","Активен","1124","5,36","2021","77,5","77,33","Средняя","2024-10-01"
"1392","Nom_1392","Prenom_1392","RH","6","Ventes","2021-03-25","","Активен","866","5,35","2021","66,33","60,33","Средняя","2024-10-01"
"836","Nom_836","Prenom_836","RH","10","Direction Générale","2021-03-25","","Активен","2709","5,35","2021","69,17","60","Средняя","2024-10-01"
"91","Nom_91","Prenom_91","Finance","9","Juridique","2021-03-26","","Активен","4977","5,35","2021","70,58","58,67","Низкая","2024-10-01"
"374","Nom_374","Prenom_374","Developpeur","4","Data & Analytics","2021-03-26","","Активен","2094","5,35","2021","76,5","66,33","Средняя","2024-10-01"
"339","Nom_339","Prenom_339","Developpeur","5","Marketing","2021-03-26","","Активен","1836","5,35","2021","71,67","72,67","Средняя","2024-10-01"
"1361","Nom_1361","Prenom_1361","RH","9","Juridique","2021-03-25","","Активен","4786","5,35","2021","72,25","82,67","Высокая","2024-10-01"
"408","Nom_408","Prenom_408","Developpeur","2","Finance","2021-03-26","","Активен","2245","5,35","2021","70,58","75,33","Средняя","2024-10-01"
"1322","Nom_1322","Prenom_1322","Manager","2","Finance","2021-03-31","","Активен","3493","5,34","2021","79,25","71,67","Средняя","2024-10-01"
"826","Nom_826","Prenom_826","Analyste","9","Juridique","2021-04-03","","Активен","4769","5,33","2021","75,5","84,67","Высокая","2024-10-01"
"1439","Nom_1439","Prenom_1439","RH","3","Informatique","2021-04-04","","Активен","3171","5,33","2021","76,08","81","Высокая","2024-10-01"
"529","Nom_529","Prenom_529","Manager","2","Finance","2021-04-02","","Активен","2905","5,33","2021","78,08","81,33","Высокая","2024-10-01"
"364","Nom_364","Prenom_364","RH","1","Ressources Humaines","2021-04-01","","Активен","3582","5,33","2021","71,33","71,67","Средняя","2024-10-01"
"909","Nom_909","Prenom_909","RH","8","Opérations","2021-04-03","","Активен","1353","5,33","2021","81,92","79,67","Средняя","2024-10-01"
"939","Nom_939","Prenom_939","Analyste","1","Ressources Humaines","2021-04-02","","Активен","3486","5,33","2021","73,25","79,67","Средняя","2024-10-01"
